Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
484,29.24433348,0.04744107,0.00528605,-0.00001341
485,29.19171314,0.05262033,0.00527570,0.00001035
486,29.13732126,0.05439188,0.00526025,0.00001544
487,29.07684114,0.06048013,0.00522617,0.00003408
488,29.01752480,0.05931634,0.00521550,0.00001067
489,28.96121325,0.05631155,0.00524133,-0.00002583
490,28.90435134,0.05686191,0.00521845,0.00002288
491,28.85680885,0.04754249,0.00519697,0.00002148
492,28.79811636,0.05869249,0.00521997,-0.00002300
493,28.74323174,0.05488462,0.00523152,-0.00001156
494,28.68654967,0.05668207,0.00520565,0.00002588
495,28.64218015,0.04436952,0.00521392,-0.00000827
496,28.59550040,0.04667976,0.00521212,0.00000179
497,28.54062979,0.05487061,0.00517732,0.00003480
498,28.49671521,0.04391458,0.00521250,-0.00003518
499,28.43648413,0.06023109,0.00518175,0.00003075
500,28.37708202,0.05940211,0.00517657,0.00000518
501,28.31372389,0.06335813,0.00515597,0.00002060
502,28.26390552,0.04981838,0.00515758,-0.00000161
503,28.21700195,0.04690357,0.00518986,-0.00003229
504,28.16840374,0.04859821,0.00512680,0.00006306
505,28.11571667,0.05268706,0.00517293,-0.00004613
506,28.05556593,0.06015075,0.00516419,0.00000874
507,27.99776247,0.05780346,0.00514066,0.00002353
508,27.94732086,0.05044161,0.00513394,0.00000672
509,27.92535326,0.02196760,0.00513174,0.00000219
510,27.84267231,0.08268094,0.00512344,0.00000831
511,27.81601644,0.02665588,0.00515348,-0.00003004
512,27.74122099,0.07479545,0.00510968,0.00004380
513,27.69093004,0.05029095,0.00512361,-0.00001393
514,27.63684695,0.05408309,0.00510924,0.00001437
515,27.58633178,0.05051517,0.00510116,0.00000808
516,27.53539150,0.05094028,0.00510288,-0.00000172
517,27.49651327,0.03887823,0.00506159,0.00004129
518,27.44141398,0.05509929,0.00507375,-0.00001216
519,27.38520198,0.05621200,0.00508011,-0.00000636
520,27.35303343,0.03216855,0.00508054,-0.00000043
521,27.28627022,0.06676322,0.00509168,-0.00001114
522,27.23750451,0.04876571,0.00505581,0.00003587
