Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
425,116.99967364,0.24991478,0.12350415,0.00007216
426,116.75113717,0.24853647,0.12343206,0.00007208
427,116.50396447,0.24717270,0.12336006,0.00007201
428,116.25814115,0.24582332,0.12328813,0.00007193
429,116.01365297,0.24448818,0.12321627,0.00007186
430,115.77048584,0.24316713,0.12314449,0.00007178
431,115.52862581,0.24186003,0.12307278,0.00007171
432,115.28805909,0.24056672,0.12300115,0.00007164
433,115.04877203,0.23928706,0.12292958,0.00007156
434,114.81075112,0.23802091,0.12285809,0.00007149
435,114.57398301,0.23676811,0.12278667,0.00007142
436,114.33845448,0.23552853,0.12271532,0.00007135
437,114.10415245,0.23430203,0.12264404,0.00007128
438,113.87106399,0.23308846,0.12257282,0.00007121
439,113.63917632,0.23188768,0.12250168,0.00007115
440,113.40847677,0.23069955,0.12243060,0.00007108
441,113.17895283,0.22952394,0.12235958,0.00007101
442,112.95059213,0.22836070,0.12228864,0.00007095
443,112.72338242,0.22720971,0.12221776,0.00007088
444,112.49731160,0.22607082,0.12214694,0.00007082
445,112.27236769,0.22494390,0.12207630,0.00007064
446,112.04853888,0.22382882,0.12201313,0.00006318
447,111.82581344,0.22272544,0.12194998,0.00006314
448,111.60417980,0.22163363,0.12188687,0.00006311
449,111.38362654,0.22055327,0.12182379,0.00006308
450,111.16414232,0.21948421,0.12176075,0.00006305
451,110.94571598,0.21842634,0.12169773,0.00006301
452,110.72833645,0.21737953,0.12163475,0.00006298
453,110.51199282,0.21634364,0.12157180,0.00006295
454,110.29667427,0.21531855,0.12151794,0.00005386
455,110.08237014,0.21430414,0.12146496,0.00005297
456,109.86906986,0.21330028,0.12141200,0.00005296
457,109.65676301,0.21230685,0.12135905,0.00005295
458,109.44543929,0.21132372,0.12130611,0.00005294
459,109.23508851,0.21035079,0.12125317,0.00005293
460,109.02570059,0.20938791,0.12120025,0.00005292
461,108.81726560,0.20843499,0.12114733,0.00005291
462,108.60977371,0.20749189,0.12109443,0.00005291
463,108.40321521,0.20655850,0.12104153,0.00005290
464,108.19758050,0.20563471,0.12098864,0.00005289
465,107.99286010,0.20472040,0.12093576,0.00005288
466,107.78904465,0.20381545,0.12088288,0.00005288
467,107.58612489,0.20291975,0.12083001,0.00005287
468,107.38409170,0.20203320,0.12077715,0.00005286
469,107.18293603,0.20115567,0.12072429,0.00005286
470,106.98264898,0.20028705,0.12067144,0.00005285
471,106.78322173,0.19942725,0.12061860,0.00005284
472,106.58464559,0.19857614,0.12056576,0.00005284
473,106.38691197,0.19773362,0.12051292,0.00005283
474,106.19001238,0.19689959,0.12046010,0.00005283
475,105.99393843,0.19607394,0.12040727,0.00005282
476,105.79868187,0.19525656,0.12035445,0.00005282
477,105.60423451,0.19444736,0.12030164,0.00005282
478,105.41058829,0.19364622,0.12024883,0.00005281
479,105.21773524,0.19285305,0.12019602,0.00005281
480,105.02566750,0.19206774,0.12014321,0.00005280
481,104.83437730,0.19129020,0.12009041,0.00005280
482,104.64385697,0.19052033,0.12004431,0.00004610
483,104.45409894,0.18975802,0.12000026,0.00004405
484,104.26509575,0.18900319,0.11995617,0.00004409
485,104.07684002,0.18825573,0.11991204,0.00004413
486,103.88932447,0.18751555,0.11986787,0.00004417
487,103.70254191,0.18678256,0.11982367,0.00004420
488,103.51648525,0.18605666,0.11977943,0.00004424
489,103.33114750,0.18533776,0.11973516,0.00004428
490,103.14652173,0.18462577,0.11969084,0.00004431
491,102.96260114,0.18392059,0.11964649,0.00004435
492,102.77937900,0.18322214,0.11960211,0.00004439
493,102.59684866,0.18253034,0.11955768,0.00004442
494,102.41500358,0.18184508,0.11951322,0.00004446
495,102.23383730,0.18116628,0.11946873,0.00004450
496,102.05334343,0.18049387,0.11942419,0.00004453
497,101.87351569,0.17982774,0.11937963,0.00004457
498,101.69434786,0.17916783,0.11933502,0.00004460
499,101.51583383,0.17851403,0.11929038,0.00004464
500,101.33796755,0.17786628,0.11924571,0.00004467
501,101.16074307,0.17722448,0.11920100,0.00004471
502,100.98415450,0.17658857,0.11915625,0.00004475
503,100.80819606,0.17595844,0.11911147,0.00004478
504,100.63286201,0.17533404,0.11906666,0.00004482
505,100.45814674,0.17471528,0.11902181,0.00004485
506,100.28404467,0.17410207,0.11897692,0.00004488
507,100.11055032,0.17349435,0.11893200,0.00004492
508,99.93765829,0.17289203,0.11888705,0.00004495
509,99.76536324,0.17229505,0.11884206,0.00004499
510,99.59365992,0.17170332,0.11879704,0.00004502
511,99.42254315,0.17111677,0.11875199,0.00004506
512,99.25200782,0.17053533,0.11870690,0.00004509
513,99.08204889,0.16995893,0.11866178,0.00004512
514,98.91266139,0.16938749,0.11861662,0.00004516
515,98.74384045,0.16882095,0.11857143,0.00004519
516,98.57558123,0.16825922,0.11852621,0.00004522
517,98.40787898,0.16770225,0.11848096,0.00004525
518,98.24072902,0.16714996,0.11843567,0.00004529
519,98.07412673,0.16660229,0.11839035,0.00004532
520,97.90806757,0.16605916,0.11834500,0.00004535
521,97.74254705,0.16552052,0.11829962,0.00004538
522,97.57756076,0.16498629,0.11825421,0.00004541
